-123.08333236924685, 49.474716340833126
-122.70169004614175, 48.97491699500567
-122.6766942788087, 48.78798060278111
-122.81920791056379, 48.61009447812707
-123.43853071254854, 48.48804723214963
-123.66249242235569, 48.5986280909901
-123.79386159836078, 48.92460242004338
-124.18637821299446, 49.23508305634516
-124.24245633028004, 49.28018902606439
-124.27449018074131, 49.30408488314223
-124.25872245802486, 49.3355414563989
-124.26295134917487, 49.377658254546326
-124.4873242310479, 49.568604436888826
-124.6954913979068, 49.71472049236242
-124.71569945633074, 49.76220877938276
-124.66812443089322, 49.80922813355758
-124.38574022435175, 49.930906715041154
-124.15352371146821, 50.12679310648454
-123.83642053966391, 50.14349691187741

